,log2FoldChange,AveExpr,t,pvalue,padj,B
ATPAF2,0.709489101,2.613170276,0.617564987,0.552411987,0.84069021,-5.581020365
ANXA2P2,0.842512952,1.514354946,0.617419412,0.552503729,0.840729154,-5.540738377
ZFAND4,0.843274311,1.536872707,0.617057398,0.552731911,0.840975681,-5.541676849
RRM1,0.645469268,4.414180306,0.616636642,0.552997187,0.841206441,-5.695407326
GOT1,0.655927301,4.076198345,0.616602429,0.55301876,0.841206441,-5.656230828
GNA15,0.619124836,4.273852756,0.61650191,0.553082148,0.841206441,-5.677820644
RAB13,0.508364609,7.144084007,0.616176562,0.55328734,0.841345284,-5.87380552
HMGXB4,0.678673506,3.663978044,0.615940809,0.553436053,0.841345284,-5.628386789
TMED4,0.65176278,3.730927458,0.615937344,0.553438239,0.841345284,-5.631683263
FGFBP2,0.888048617,1.520237364,0.615818459,0.553513241,0.841358663,-5.541867502
TRIM66,0.846805274,1.541459588,0.615298599,0.553841277,0.841570814,-5.542856622
ETFA,0.639213459,4.941873163,0.615179105,0.553916694,0.841570814,-5.76792781
SMAD2,0.548542531,5.834812746,0.614561758,0.554306423,0.841690632,-5.816224509
UBA5,0.611931282,4.562660515,0.614532541,0.554324871,0.841690632,-5.716705823
BST2,0.568456844,7.159920427,0.613979444,0.554674178,0.841734327,-5.876319423
RASGRP2,1.0377075,2.815203216,0.613928605,0.554706292,0.841734327,-5.591276632
LRRC15,1.548393188,2.493088969,0.613405309,0.555036906,0.84186228,-5.57887993
NDUFAF7,0.703089582,2.834032552,0.613043326,0.555265671,0.842108761,-5.592577718
RPAIN,0.6459265,4.295999494,0.612859163,0.555382078,0.842184803,-5.682720848
KRT10,0.618621419,4.279191534,0.611862955,0.556012013,0.842909885,-5.681235897
GPR153,0.937404087,1.611111569,0.611582871,0.556189193,0.842909885,-5.547322114
CPXM2,1.343053675,2.628259288,0.61147057,0.556260244,0.842909885,-5.585220646
P2RY2,0.876528896,1.51611266,0.611393182,0.556309208,0.842909885,-5.544320259
RHOB,0.42677214,8.793161117,0.610748949,0.556716922,0.843244073,-6.014832631
STX8,0.686131286,3.690223538,0.610705982,0.556744119,0.843244073,-5.632778339
DNAJC9,0.685192963,3.75311256,0.610461787,0.556898711,0.843277221,-5.636156208
FBXO8,0.656752126,3.293898472,0.610271208,0.557019378,0.843359456,-5.614323499
VKORC1,0.526427559,5.830908497,0.609923029,0.557239868,0.843485921,-5.819074824
ZDHHC11,0.934060914,1.609343557,0.609833215,0.557296753,0.843485921,-5.548279226
PHF20,0.553747402,4.913222752,0.609824911,0.557302012,0.843485921,-5.767423129
SLC35D1,0.961120382,2.648241259,0.609666724,0.55740221,0.843537115,-5.587075885
NDFIP2,0.654933928,4.073014007,0.60843775,0.558181009,8.44E-01,-5.660805904
DEK,0.662925699,5.549387884,0.608394894,0.558208178,0.844135667,-5.818447397
FIBCD1,0.993424118,1.547977966,0.608237618,0.558307891,0.844135667,-5.547182569
CEBPA,0.754240569,2.276905861,0.608204183,0.558329091,0.844135667,-5.573810122
PXMP2,0.956069981,1.624836086,0.608022792,0.558444108,0.844209132,-5.549869988
TRMT5,0.667346858,3.160088982,0.607791911,0.558590526,0.844330042,-5.609696752
SH3D21,1.110372965,1.585004536,0.607654242,0.558677842,0.8443616,-5.548716219
CHN2,0.877906223,1.57014639,0.607307269,0.558897943,0.844454061,-5.548438824
LOC642846,0.819515139,1.514999006,0.607291142,0.558908175,0.844454061,-5.546665972
PIAS4,0.719663321,2.237500088,0.607243571,0.558938356,0.844454061,-5.572882426
EBF1,0.936775924,3.000968977,0.606641942,0.55932013,0.844738184,-5.603385558
DYNC1I2,0.537659275,5.61240976,0.606498177,0.55941138,0.844738184,-5.820414922
PTRHD1,0.816235272,2.688517339,0.606479128,0.559423472,0.844738184,-5.590547305
ETNK1,0.647187838,4.29332985,0.606326484,0.559520369,0.844738184,-5.686297053
POP7,0.645510774,4.005652698,0.60600887,0.559722017,0.844836343,-5.655729155
CUL4B,0.650207498,4.42995226,0.606007024,0.559723189,0.844836343,-5.703876291
ZNF516,0.641177256,3.65673068,0.605415512,0.560098843,0.845115646,-5.634280377
METTL5,0.6554675,3.503159448,0.605401529,0.560107726,0.845115646,-5.626949399
ARID1B,0.591721627,4.630507255,0.605011659,0.560355403,0.845250751,-5.731780561
AKT1,0.530190556,6.186796889,0.604671807,0.560571355,0.845250751,-5.825239369
ATXN7L2,0.821794223,1.523562151,0.60463253,0.560596316,0.845250751,-5.548478136
KNSTRN,0.819161598,1.520955417,0.603939189,0.561037045,0.845314067,-5.548793501
HIVEP1,0.721269522,4.546113589,0.603848868,0.561094473,0.845314067,-5.720862197
SCARB1,0.923511639,3.329454366,0.603789425,0.56113227,0.845314067,-5.619773308
TSEN15,0.641206355,3.658138218,0.603640337,0.561227074,0.845314067,-5.63539221
SRPK2,0.642311921,4.068761909,0.603223017,0.561492494,0.845370235,-5.663480801
BICD1,0.814034678,1.512545434,0.603158213,0.561533716,0.845370235,-5.548971555
ZXDC,0.571980742,4.587291066,0.603147883,0.561540288,0.845370235,-5.726927973
FAM102A,0.652859572,3.879016384,0.60302175,0.561620527,0.84539089,-5.64779822
DPYSL2,0.669215594,7.188509018,0.602807328,0.561756948,0.845494677,-5.885274052
MMP10,1.750344872,3.017460078,0.602501632,0.561951471,0.845494677,-5.606501094
UBE4A,0.571856547,4.937499692,0.602340122,0.56205426,0.845494677,-5.775134507
ACBD4,0.967612043,1.634255729,0.602142988,0.562179735,0.845494677,-5.553593307
SOS2,0.629599892,4.370251195,0.602077072,0.562221694,0.845494677,-5.69851232
GSTK1,0.60348589,5.576766076,0.601709879,0.562455465,0.845604241,-5.822860379
SIAH1,0.83810052,3.54942904,0.601698161,0.562462925,0.845604241,-5.631311554
RAD21,0.703761159,5.704854791,0.60164911,0.562494158,0.845604241,-5.824135157
LOC155060,0.876435211,2.362230621,0.601088949,0.5628509,0.845940407,-5.581124551
NGF,1.015380317,1.553057688,0.600859591,0.562997004,0.846059942,-5.551601007
LOC728743,0.812329567,1.515427742,0.600487259,0.563234232,0.846287847,-5.550597858
STAT5B,0.537112588,6.364542606,0.600046802,0.563514939,0.846287847,-5.833725102
RBP1,0.750137371,3.229477674,0.599786258,0.563681022,0.846287847,-5.617522834
LGR6,0.924061181,1.605547771,0.599642961,0.563772379,0.846287847,-5.554026952
KIAA1586,0.816604707,1.522149005,0.599594333,0.563803383,0.846287847,-5.55132616
PSD4,0.65216599,3.154431466,0.599533061,0.56384245,0.846287847,-5.614273158
KAT2B,0.680136668,3.688161007,0.599472372,0.563881146,0.846287847,-5.639289647
GSDMB,0.709975914,3.172376291,0.599279687,0.564004016,0.846372304,-5.615218379
SLC7A6OS,0.831429152,1.502960164,0.598782342,0.564321228,0.846422665,-5.551170845
RARG,0.649707701,3.163752295,0.598704985,0.564370577,0.846422665,-5.615163369
ZMAT3,0.70607967,3.33015556,0.598301648,0.564627917,0.84650893,-5.623004568
NTN1,0.845439625,1.548916356,0.597910211,0.564877728,0.846783563,-5.553154279
ARSG,0.761679728,2.600118151,0.597459325,0.565165557,0.847015219,-5.592273246
PTPN14,0.631970164,4.25630669,0.597186664,0.565339654,0.847111358,-5.687286648
USP11,0.53212784,5.712983209,0.597150082,0.565363014,0.847111358,-5.826842014
ARMCX2,0.634567715,3.720102348,0.596718273,0.565638797,0.847206272,-5.64244876
ETFB,0.816818323,4.774059979,0.596692722,0.565655118,0.847206272,-5.756604566
ZSWIM5,0.805540472,1.50927688,0.596633406,0.565693007,0.847206272,-5.552600567
CRIM1,0.678806205,5.534542163,0.596385874,0.565851141,0.847343249,-5.825491427
PREP,0.56016809,4.827530161,0.595969595,0.566117134,0.847641689,-5.764461978
DCUN1D5,0.620942828,4.475921566,0.595543105,0.566389724,0.847712717,-5.716239109
PLA2G4A,0.814620965,2.245048104,0.595178845,0.566622599,0.847712717,-5.580133242
RARS,0.547235671,5.250372278,0.595082034,0.5666845,0.847712717,-5.813349986
SLC20A1,0.526191336,6.343361325,0.595053546,0.566702716,0.847712717,-5.835953589
LOC100506844,0.804725012,1.511507336,0.59495632,0.566764888,0.847712717,-5.553626499
6-Mar,0.672650703,5.743045328,0.594630149,0.566973488,0.84792493,-5.828345952
BBS10,0.802054129,1.504980049,0.59423642,0.567225351,0.848101998,-5.553824373
FAM213B,0.639234523,3.155724853,0.59357379,0.56764937,0.848536326,-5.617773915
VTI1B,0.634499297,4.52769377,0.593264995,0.567847029,0.848633892,-5.724601589
HNRNPF,0.514307629,7.467369757,0.592887498,0.568088717,0.848633892,-5.912060096
WHAMM,0.880143328,3.709593329,0.592866983,0.568101853,0.848633892,-5.644168165
PGM3,0.675289198,4.728238444,0.59280433,0.568141973,0.848633892,-5.75260696
DCAKD,0.710931197,3.333635497,0.592405798,0.568397205,0.848633892,-5.62657307
ACAN,0.853899504,1.504406196,0.59213332,0.568571745,0.848633892,-5.554997186
DANCR,0.568817284,4.526189614,0.591969145,0.568676925,0.848633892,-5.725155658
RBM7,0.62859842,4.705947436,0.591886906,0.568729616,0.848633892,-5.750103902
ZNF251,0.664631231,3.599927543,0.59180557,0.568781731,0.848633892,-5.639457906
POLR3B,0.800064326,1.500601648,0.591720888,0.568835993,0.848633892,-5.555107476
PTGER4,0.628428907,3.566958711,0.591699339,0.568849802,0.848633892,-5.637942949
RARS2,0.598991904,4.864990116,0.591526774,0.568960387,0.848699244,-5.772062261
ZMYND11,0.616267911,5.206006869,0.591041603,0.569271365,0.848944782,-5.811632084
CASQ2,1.131852436,1.744224452,0.591009967,0.569291646,0.848944782,-5.563800881
MRAS,0.606821019,4.559978289,0.590554632,0.569583594,0.849043265,-5.730623052
ZMYM3,0.655041189,3.298240862,0.590438868,0.569657831,0.849043265,-5.626065254
ANXA4,0.630829407,4.950328526,0.590122876,0.569860501,0.849144929,-5.784096964
TRIM7,0.948129305,1.624741164,0.589779519,0.570080766,0.849273996,-5.56030227
PNKP,0.661926552,3.511141471,0.589416692,0.570313575,0.84949187,-5.636608788
CD276,0.57970362,5.308450508,0.588850542,0.570676952,0.849591095,-5.820643117
DERL2,0.606811682,5.116277786,0.588640661,0.570811694,0.849591095,-5.804683655
2-Mar,0.627216269,3.485164848,0.58858105,0.570849968,0.849591095,-5.63585893
RNF215,0.836579764,1.545936374,0.58838924,0.570973129,0.849591095,-5.558452677
CSDE1,0.422406298,8.52758721,0.588388441,0.570973642,0.849591095,-6.009545338
ZNF644,0.691236184,4.081514615,0.587942358,0.57126013,0.849758699,-5.67363594
ERN1,0.877310344,2.262909681,0.587913225,0.571278843,0.849758699,-5.584946012
MYO5C,0.622783649,3.567672001,0.587814585,0.571342205,0.849758699,-5.640207301
EVA1A,0.726560089,3.598894537,0.586963724,0.571888921,0.849829621,-5.642187399
PHB,0.510841093,6.104186373,0.586923737,0.571914621,0.849829621,-5.834162778
FAM198A,0.794495815,1.507412439,0.586808953,0.5719884,0.849829621,-5.558093178
OLFM1,0.803004874,4.142904509,0.586617032,0.57211177,8.50E-01,-5.680485436
TMEM9B,0.514038685,5.591199326,0.586210159,0.572373364,0.849829621,-5.832296489
PPP2R1B,0.548071577,5.0575027,0.586134808,0.572421818,0.849829621,-5.799129519
TLCD1,0.84403525,1.500095303,0.58605119,0.57247559,0.849829621,-5.558281404
AUTS2,0.624262669,3.385134784,0.586029278,0.572489681,0.849829621,-5.632628927
WDR90,0.881302935,2.292193841,0.585883619,0.572583358,0.849829621,-5.587182616
TMEM64,0.645101485,3.50030048,0.585867819,0.57259352,0.849829621,-5.638125186
LIAS,0.831655917,1.543341588,0.585339841,0.57293315,0.849833458,-5.560079648
C1orf109,0.708738465,3.322818755,0.58527561,0.572974475,0.849833458,-5.630149049
EGFLAM,1.232244867,1.809014206,0.585091001,0.573093259,0.849833458,-5.569503841
TOPBP1,0.620453713,3.563786498,0.585051297,0.573118808,0.849833458,-5.641601594
MRPS18B,0.545059075,4.876953483,0.584609636,0.573403051,0.849833458,-5.777682265
TSPAN6,0.753274943,3.082863722,0.5844787,0.573487334,0.849833458,-5.619738691
SLC40A1,0.738207407,5.025012365,0.584457571,0.573500935,0.849833458,-5.796234787
CSGALNACT2,0.600315281,5.239407933,0.584335459,0.573579545,0.849833458,-5.818687829
TUBD1,0.669667654,2.592809632,0.5842597,0.573628318,0.849833458,-5.599517526
CUTC,1.055211747,3.433518009,0.584247853,0.573635946,0.849833458,-5.635902404
RPP25L,0.797401339,3.023218665,0.584172988,0.573684146,0.849833458,-5.617271253
CCDC61,0.797469198,1.513967956,0.584146544,0.573701171,0.849833458,-5.559795514
TTC12,0.836209184,1.547481719,0.583866307,0.573881619,0.849833458,-5.561037817
DUSP4,0.603803743,4.852810885,0.583807882,0.573919244,0.849833458,-5.774998906
FBXW7,0.617633925,3.900953375,0.583447496,0.574151354,0.849833458,-5.660789623
SLC35B3,0.61890207,3.4783467,0.583282116,0.574257887,0.849833458,-5.638558822
GAB2,0.541280545,5.239656063,0.583266696,0.574267821,0.849833458,-5.819337326
TAF1C,0.727505244,4.553191274,0.583102276,0.574373747,0.84989125,-5.734020726
TRIM2,0.699038613,2.863786692,0.582947174,0.57447368,0.849940163,-5.61117671
TNPO3,0.606141095,4.658742183,0.582760716,0.574593829,0.85001897,-5.748820817
TSPAN7,1.179388477,4.265929069,0.582620742,0.574684034,0.850053467,-5.696856608
HOXB4,0.824647088,1.539086507,0.58230512,0.574887462,0.850156475,-5.561636389
CD28,0.868433557,1.504847702,0.582174123,0.574971905,0.850157768,-5.560600476
TBC1D22B,0.674657565,4.376768996,0.581445248,0.57544188,0.850556955,-5.711380081
TTC23,0.667826211,2.842682297,0.58131558,0.575525511,0.850556955,-5.611233819
CYP20A1,0.627761772,3.488634495,0.581106764,0.575660205,0.850556955,-5.640278327
MAK16,0.611603376,4.356063223,0.580846634,0.575828023,0.850556955,-5.709086162
SORD,0.920598854,2.624350334,0.580555568,0.57601583,0.850556955,-5.602827922
ZNF446,0.886901013,1.585804478,0.580106185,0.576305857,0.850556955,-5.56437381
WWOX,0.886901013,1.585804478,0.580106185,0.576305857,0.850556955,-5.56437381
MED28,0.617420417,4.659025338,0.580059949,0.576335702,0.850556955,-5.750420879
ZBTB20,0.782573206,1.495702091,0.579639683,0.576607017,0.850556955,-5.561713033
C1orf52,0.618988655,4.317653945,0.579612165,0.576624785,0.850556955,-5.704936211
SLC17A9,0.711572844,2.216132277,0.579551669,0.576663846,0.850556955,-5.587861657
COA1,0.603160932,4.086207481,0.579547414,0.576666594,0.850556955,-5.678902383
NTF3,0.786210082,1.505156435,0.579319684,0.57681365,0.850556955,-5.562196311
SSB,0.522164734,5.482240873,0.578963646,0.577043603,0.850563717,-5.834180287
LPP,0.541380342,6.053597342,0.578774671,0.577165677,0.850563717,-5.838361242
SCOC,0.642595261,4.182700478,0.578767008,0.577170627,0.850563717,-5.68948501
UEVLD,0.799255397,1.489524743,0.578568657,0.577298772,0.850653924,-5.562106442
DSEL,0.66739576,2.593755585,0.578285241,0.577481903,0.850726498,-5.602907486
CELF6,0.834232887,1.548238875,0.578047548,0.577635513,0.850854165,-5.564297318
ZNF2,0.781391704,1.490444341,0.577008355,0.578307365,0.851449062,-5.562998939
ITGA8,0.803565529,1.524273622,0.576836762,0.578418343,0.851513811,-5.564189222
PPP1R3B,0.536014329,4.940813341,0.575940337,0.578998303,0.852011108,-5.791102517
GALNT16,0.925545348,1.613589723,0.575877624,0.579038888,0.852011108,-5.567668868
ZBTB7C,0.793961535,1.516283687,0.575788444,0.579096604,0.852011108,-5.564508672
ARID1A,0.506401178,5.231677847,0.575441008,0.579321492,0.852011108,-5.823149397
DND1,0.655958896,2.583990666,0.575411493,0.579340598,0.852011108,-5.604137485
SPTSSA,0.637281469,4.752192575,0.575409108,0.579342142,0.852011108,-5.766005791
PCNT,0.619091139,3.483539711,0.575115253,0.57953239,0.852070154,-5.643412416
PIK3CD,0.653908512,4.287999527,0.575113154,0.579533749,0.852070154,-5.703777656
DNAJA4,0.656738975,5.198176059,0.574330021,0.580040933,0.852567765,-5.820678607
RHOU,0.653501994,4.897570552,0.574127309,0.580172256,0.852567765,-5.786447192
AP5S1,0.830207688,1.54672297,0.57403132,0.580234447,0.852567765,-5.566463526
GJA1,0.552907259,7.30064291,0.573969193,0.580274701,0.852567765,-5.910602428
FAM219A,0.610137812,4.389703562,0.573492787,0.580583426,0.852725616,-5.717574255
MRPS27,0.612747414,4.330139872,0.573276043,0.580723912,0.852734858,-5.710117005
TMEM63A,0.602922469,4.082460796,0.571959423,0.581577706,0.853450353,-5.682825583
ATG7,0.649706586,3.904888691,0.571901525,0.581615268,0.853450353,-5.667615771
PSME4,0.606566733,6.103624301,0.571880026,0.581629215,0.853450353,-5.842927284
PDHX,0.616571741,3.264792551,0.571731817,0.581725373,0.853450353,-5.63510581
CHRD,1.130387966,1.748732839,0.571600497,0.581810581,0.853450353,-5.57478057
TMUB1,0.635050013,2.819220377,0.571313726,0.581996677,0.853617515,-5.615842874
SNORD38B,0.796078812,1.520871014,0.570943129,0.582237219,0.853751258,-5.567318116
ACOT2,0.637040114,3.664324793,0.570612734,0.582451714,0.853792253,-5.654596286
SNRPB,0.449415075,7.444381441,0.569986919,0.582858116,0.854190936,-5.923668117
SLC9A3R1,0.60429666,3.984367599,0.569270429,0.583323594,0.854407651,-5.675146923
SMIM13,0.93186122,2.844224942,0.569262236,0.583328917,8.54E-01,-5.62E+00
SLC38A10,0.606834461,4.243831242,0.569199557,0.583369648,0.854407651,-5.701906477
ALAD,0.682981346,4.06672041,0.569061988,0.583459049,0.854407651,-5.682910462
TMEM87B,0.605978655,3.771644365,0.5685312,0.583804057,0.854407651,-5.66128442
TXNDC9,0.616251963,3.86601685,0.568438311,0.583864446,0.854407651,-5.666617677
ZNF428,0.969990817,1.645711949,0.567277227,0.584619577,0.854811891,-5.573506577
UBTD2,0.602541028,3.998595001,0.567138354,0.58470993,0.854811891,-5.677430925
THRA,0.755816681,3.368458507,0.566209416,0.585314516,0.855418281,-5.642962191
LTK,1.021479724,1.679871071,0.56619797,0.585321968,0.855418281,-5.575291597
ALPK3,0.811674287,4.225544006,0.56549815,0.585777665,0.855418281,-5.70186393
LYSMD3,0.629756789,3.709870787,0.565128006,0.586018767,0.855418281,-5.659863465
LSG1,0.52101986,5.442624437,0.565126416,0.586019803,0.855418281,-5.840932326
TSR2,0.549530622,5.00400154,0.565007019,0.586097587,0.855418281,-5.805118265
ZFPL1,0.619720812,3.574158643,0.565006211,0.586098113,0.855418281,-5.653338943
ZNF615,0.639389144,2.56674442,0.564965725,0.58612449,0.855418281,-5.609240838
OFD1,0.625778474,4.100950683,0.564895417,0.586170298,0.855418281,-5.688593052
GCDH,0.621801298,3.152648807,0.564852564,0.586198218,0.855418281,-5.633792799
WRN,0.636262472,2.990112574,0.564771093,0.586251303,0.855418281,-5.626682766
ANKRD33B,0.915421791,3.356362399,0.564450618,0.586460141,0.855418281,-5.643365655
SPHK2,0.77592124,1.506418021,0.564308673,0.586552653,0.855418281,-5.570458803
ATF2,0.50784148,5.005831331,0.564283604,0.586568992,0.855418281,-5.805728233
PTGS1,0.60744477,4.173708176,0.56416358,0.586647224,0.855418281,-5.696676572
THOC3,0.618641763,2.997662242,0.56414835,0.586657152,0.855418281,-5.627344379
ZFP62,0.614907279,3.135367346,0.563671981,0.58696771,0.85577293,-5.633679256
MARCO,0.581344932,5.628450238,0.563263015,0.587234398,0.855811842,-5.84605197
GATM,0.802249873,1.52957225,0.563011121,0.587398693,0.855811842,-5.57191179
NUFIP1,0.663008408,2.81013635,0.562971312,0.58742466,0.855811842,-5.620052192
ARMCX1,0.596281978,4.046673238,0.562958319,0.587433135,0.855811842,-5.684348322
CLK2,0.584380204,5.042740387,0.562908284,0.587465773,0.855811842,-5.810742149
CA2,0.682133461,3.491280926,0.562720876,0.587588031,0.855891838,-5.650658465
ARHGEF26,0.60477563,3.7147874,0.562177758,0.587942419,0.856190896,-5.66173115
FOXF2,0.913032697,1.609574659,0.560867084,0.588798119,0.856672615,-5.575710964
SHARPIN,0.625475011,4.027741598,0.560388369,0.589110827,0.857029475,-5.68392691
ZNF345,0.769497988,1.503078425,0.559927217,0.589412148,8.57E-01,-5.57E+00
TAF3,0.636984048,2.573851522,0.559620369,0.589612691,0.857268927,-5.612421433
ZNF146,0.517212434,5.937495747,0.559188541,0.589894979,0.857548481,-5.848798222
AGTRAP,0.528886427,5.178094236,0.559119811,0.589939914,0.857548481,-5.827476481
ULK4,0.812947033,1.539460837,0.558814294,0.590139685,0.85763105,-5.57449196
FGFR3,0.843032268,1.561577587,0.55868528,0.590224055,0.85763105,-5.575281136
APMAP,0.594951193,5.392966914,0.55861243,0.590271699,0.85763105,-5.842989496
HSPA9,0.528587106,7.671592429,0.558273964,0.590493084,0.857665897,-5.949703946
MRPL53,0.593565581,4.431641223,0.558081753,0.590618825,0.857666343,-5.731672937
SMAD3,0.573690399,6.097269694,0.557860887,0.590763331,0.857666343,-5.850784502
HYLS1,0.760706021,1.47603171,0.557280499,0.59114315,0.858085723,-5.573253121
HOXA3,0.94711099,1.633463785,0.557139612,0.591235371,0.858085723,-5.578549649
