"","X","log2FoldChange","AveExpr","t","pvalue","padj","B"
"1200","CFB",-2.534452815,6.974636462,-2.724209356,0.023788081,0.300137359,-3.274613185
"1201","SMG7-AS1",-4.00209136,0.69747293,-2.727446463,0.023663327,0.299241022,-3.132947444
"1202","POLR2K",-2.281881206,6.642300479,-2.727944388,0.023644197,0.299241022,-3.255829302
"1203","HLA-DPA1",-2.026228974,9.483211925,-2.728505772,0.023622647,0.299241022,-3.379978254
"1204","SFTPB",-1.969283133,9.964706963,-2.729859092,0.02357078,0.299241022,-3.386655289
"1205","HPGDS",-2.731204956,4.245978796,-2.731205541,0.023519291,0.299119979,-3.171041638
"1206","RAB11B",-2.510660001,6.305530251,-2.734187649,0.02340566,0.298424035,-3.23710409
"1207","PCYT1B",-3.708135201,0.836819494,-2.735361728,0.023361075,0.298387844,-3.122413275
"1208","HELLS",-3.240357044,1.910170338,-2.737624646,0.023275387,0.297592442,-3.123914836
"1209","GSK3A",-2.316754831,6.269170036,-2.740472444,0.023168004,0.297414084,-3.227095256
"1210","KPNB1",-2.261626377,7.935094922,-2.74137932,0.023133914,0.297414084,-3.296609938
"1211","TDRD7",-2.619983603,5.543879094,-2.745522831,0.022978805,0.297055975,-3.215881157
"1212","PAK1",-2.44878616,5.455193416,-2.746326643,0.022948838,0.297,-3.21
"1213","NCF2",-2.606189139,6.822736029,-2.748022231,0.022885754,0.296790862,-3.232812121
"1214","H3F3B",-1.89279368,11.101249,-2.74936309,0.022835992,0.296448034,-3.385058717
"1215","ASCL2",-3.976144914,1.187560661,-2.752068759,0.022735915,0.296359738,-3.100192343
"1216","HSPA1A",-2.021466551,9.922059452,-2.756020526,0.022590548,0.295829656,-3.345403788
"1217","ARHGAP9",-2.442620509,5.285863065,-2.757515571,0.022535799,0.295829656,-3.192437924
"1218","LOC729737",-3.475272361,1.915150761,-2.760128319,0.022440444,0.295829656,-3.09321865
"1219","C8orf82",-3.221743357,2.417802106,-2.760466474,0.022428132,0.295829656,-3.097198007
"1220","CYP24A1",-4.383160869,1.752320144,-2.761365393,0.022395438,0.295829656,-3.090242453
"1221","RNF149",-2.681487529,6.844315514,-2.76721973,0.022183697,0.294367404,-3.205068393
"1222","KHSRP",-2.464067575,5.954861798,-2.768032487,0.022154463,0.294367404,-3.18342727
"1223","CCNA1",-5.972630983,0.351019454,-2.768434166,0.022140029,0.294367404,-3.076754961
"1224","LOC100506388",-4.331777082,0.896313573,-2.769040172,0.022118271,0.294367404,-3.07688254
"1225","PRSS16",-3.484153692,4.085831943,-2.77597873,0.021870698,0.293909524,-3.100866272
"1226","LINC00639",-7.136590546,0.728263123,-2.777126339,0.021830023,0.293909524,-3.065747309
"1227","PDZD11",-2.746023674,5.098881494,-2.783735082,0.021597284,0.293909524,-3.145232693
"1228","HP",-2.950435449,3.522756211,-2.786521426,0.021499916,0.293909524,-3.074117499
"1229","VSIG1",-4.85585094,0.53309138,-2.788678776,0.021424836,0.293909524,-3.04984488
"1230","GATA1",-3.536575012,1.175302089,-2.788749451,0.021422381,0.293909524,-3.0504944
"1231","LOC388813",-5.923108954,0.292434948,-2.790200829,0.021372026,0.293909524,-3.047194507
"1232","MNS1",-3.254312469,1.6869087,-2.79042982,0.021364093,0.293909524,-3.050225155
"1233","PPDPF",-3.094033038,7.342013192,-2.790882418,0.021348421,0.293909524,-3.190541571
"1234","PSEN1",-2.370936056,7.252986482,-2.790892933,0.021348057,0.293909524,-3.186680814
"1235","TENM1",-3.31229473,1.311143756,-2.792090851,0.021306634,0.293909524,-3.046196366
"1236","CASP1",-3.012346569,7.884900942,-2.793932555,0.021243109,0.293909524,-3.214058342
"1237","FAM216B",-3.258961121,1.867073344,-2.797928263,0.021105951,0.293909524,-3.041277712
"1238","TLR4",-3.124743168,6.047357651,-2.798315994,0.02109269,0.293909524,-3.139052252
"1239","CNTN1",-4.563168342,0.86907998,-2.798434147,0.021088651,0.293909524,-3.037089403
"1240","GTF2B",-2.546713406,6.402289084,-2.803984296,0.020899789,0.293909524,-3.135825491
"1241","BCL6",-2.135119058,8.199776021,-2.819562549,0.020378853,0.291959634,-3.193526957
"1242","FCGR3A",-2.427727851,6.457328808,-2.821780076,0.020305784,0.291425867,-3.110884291
"1243","MYADM",-2.245719566,7.940078579,-2.822179998,0.020292634,0.291,-3.174437711
"1244","SIGLEC5",-3.734261242,2.578623109,-2.824170827,0.020227306,0.291425867,-3.010998393
"1245","SFT2D1",-2.512226059,6.478613599,-2.828211528,0.020095371,0.291425867,-3.101908856
"1246","LY86",-3.33568518,3.637797458,-2.835930309,0.01984578,0.290241675,-3.006623406
"1247","PROK2",-6.225605379,4.294865638,-2.840486263,0.019699949,0.289776212,-3.017548335
"1248","CORIN",-3.504355488,1.32557263,-2.841893461,0.019655127,0.289496014,-2.978858795
"1249","C1S",-2.157381272,8.543342801,-2.842045863,0.019650279,0.289496014,-3.178865719
"1250","ZC3H12A",-2.607366257,7.947664452,-2.847378075,0.019481427,0.289240021,-3.136686072
"1251","ATP6V0C",-2.18601208,7.738994484,-2.849779674,0.019405862,0.289034093,-3.121432432
"1252","IQGAP1",-2.130618405,8.454682424,-2.850597779,0.019380189,0.289034093,-3.160857696
"1253","FAR2",-2.609208433,4.852875534,-2.851921806,0.019338714,0.289034093,-3.031250881
"1254","CCDC71L",-2.450467777,6.99335532,-2.852699251,0.019314403,0.289034093,-3.083528492
"1255","SIX1",-3.387673311,1.692826065,-2.855487727,0.019227461,0.289034093,-2.961922068
"1256","PML",-2.240810575,7.511545888,-2.855764384,0.019218857,0.289,-3.100772085
"1257","CLECL1",-3.345237061,1.38186949,-2.859220301,0.01911171,0.289034093,-2.955551777
"1258","REPS2",-3.111852531,4.738726216,-2.86321318,0.018988676,0.289034093,-3.008099825
"1259","SCARNA21",-6.484207789,0.624820267,-2.864835079,0.018938931,0.28899689,-2.947249218
"1260","BRCA2",-3.442109019,1.109767131,-2.86592304,0.018905638,0.28899689,-2.946158028
"1261","LBP",-7.61337424,1.065955727,-2.871125051,0.018747272,0.288353036,-2.939108424
"1262","HCST",-2.644361638,5.346126935,-2.87200462,0.018720629,0.288353036,-3.025483947
"1263","CD4",-3.134823247,7.206433773,-2.881087566,0.01844776,0.288099077,-3.049664195
"1264","TNS4",-3.378583626,1.273959911,-2.882557844,0.018403975,0.288099077,-2.923898579
"1265","NAPA",-2.301355021,7.686947788,-2.886300523,0.018292995,0.288099077,-3.063568895
"1266","G6PD",-2.506666244,6.021173434,-2.887902283,0.018245709,0.288099077,-3.006639836
"1267","PTPRC",-3.101838638,6.786594085,-2.890376286,0.018172919,0.288099077,-3.019519226
"1268","VNN2",-4.21159007,4.509707439,-2.891511348,0.018139623,0.288099077,-2.954812728
"1269","STK24",-2.269861106,7.699058445,-2.892696084,0.018104936,0.288099077,-3.054547731
"1270","LOC643802",-6.908661787,0.280361058,-2.893315388,0.018086831,0.288099077,-2.908416771
"1271","MSMO1",-2.466216379,6.05516078,-2.897748867,0.017957762,0.288099077,-2.992247511
"1272","FREM2",-4.082670259,2.003575067,-2.89842105,0.017938276,0.288099077,-2.905355199
"1273","CLEC12A",-3.792207624,2.875307856,-2.898713347,0.017929809,0.288099077,-2.910898726
"1274","MAP3K13",-2.54669654,5.747581398,-2.901515573,0.017848846,0.288099077,-2.986362734
"1275","GABRP",-3.510736699,1.212419764,-2.905913973,0.01772252,0.287981866,-2.892364428
"1276","VKORC1L1",-3.338288373,3.889694008,-2.906703011,0.017699956,0.287981866,-2.911370739
"1277","RTN3",-2.466076067,7.062466325,-2.917982322,0.017380596,0.285365744,-2.988846496
"1278","ADRA2A",-3.216956612,3.286651262,-2.918452874,0.017367402,0.285365744,-2.887473848
"1279","CYTIP",-2.691583925,5.816151452,-2.922174071,0.017263423,0.285365744,-2.955902059
"1280","RNU6ATAC",-4.711281357,1.28654283,-2.922383598,0.017257587,0.285365744,-2.870270293
"1281","RBM11",-3.468984321,1.583801286,-2.923968363,0.017213515,0.285365744,-2.86879627
"1282","DAZAP2",-2.033517982,9.31896701,-2.926278809,0.017149468,0.285365744,-3.073716858
"1283","SAA1",-4.694826444,3.701184365,-2.927204339,0.01712388,0.285365744,-2.879897433
"1284","SLC9B2",-2.506503772,5.499344579,-2.933863418,0.016940931,0.285358439,-2.937314965
"1285","SNX10",-2.836530889,5.827879122,-2.938338317,0.016819118,0.284777191,-2.932079213
"1286","NME8",-4.430267962,1.028465013,-2.940634789,0.016756955,0.284342746,-2.845554679
"1287","BCL11A",-3.533820882,2.580508394,-2.940941472,0.016748671,0.284342746,-2.850739053
"1288","MROH8",-3.460018235,1.869227284,-2.944034663,0.016665356,0.2841812,-2.842813209
"1289","ALDH3A1",-6.245166542,3.758804726,-2.944413665,0.016655176,0.2841812,-2.856618605
"1290","C20orf203",-3.917984314,1.00554565,-2.946159163,0.016608379,0.2841812,-2.838126985
"1291","MDH1B",-3.806616758,1.42679348,-2.948723667,0.016539868,0.2841812,-2.834999751
"1292","HIST1H2BD",-4.204911653,3.964819411,-2.962951506,0.01616501,0.282661672,-2.834031023
"1293","DLGAP1-AS1",-2.974708581,4.888808793,-2.965112395,0.016108846,0.282661672,-2.868759825
"1294","ABCC2",-3.621555704,1.710008721,-2.973374429,0.01589595,0.281262065,-2.802604848
"1295","YWHAE",-2.042208127,9.595129719,-2.974450946,0.015868424,0.281262065,-3.003302012
"1296","NCOA7",-2.266728193,8.970105023,-2.975888859,0.015831734,0.281262065,-2.991226746
"1297","NEXN",-3.10898101,5.561714007,-2.976234947,0.015822916,0.281262065,-2.875646025
"1298","PIGR",-2.773697396,6.375825677,-2.986966496,0.015551985,0.280753085,-2.864724656
"1299","TFAP2A",-3.825376391,0.92649204,-2.988104098,0.015523546,0.280753085,-2.781875734
"1300","SERPINE2",-2.969751518,5.573470483,-2.989562631,0.015487162,0.280753085,-2.856121213
"1301","FCGR2C",-3.523822962,1.772187555,-2.99395485,0.015378125,0.279600281,-2.77505952
"1302","VSIG10L",-3.944506435,2.468218584,-2.996902072,0.015305404,0.278676767,-2.773718942
"1303","CHRAC1",-2.772616417,6.201426328,-2.999234823,0.015248096,0.278431108,-2.843962054
"1304","TPM4",-2.038449962,10.43084223,-2.999310504,0.01524624,0.278431108,-2.982679011
"1305","TOP2A",-3.540029617,1.991313883,-2.999558038,0.015240173,0.278431108,-2.768190657
"1306","ENPP6",-5.657209762,0.348849981,-3.006564856,0.015069454,0.277397903,-2.7569709
"1307","HCAR3",-3.987016054,5.484678987,-3.01202413,0.014937806,0.27714537,-2.822204854
"1308","GABARAP",-2.187677208,9.280416233,-3.018800356,0.014776047,0.275656416,-2.931282347
"1309","MCTS1",-2.636171694,5.825300494,-3.022884712,0.01467942,0.275656416,-2.807731674
"1310","CXCL11",-6.32921062,5.605613213,-3.033701626,0.014426651,0.273473702,-2.791483097
"1311","YWHAZ",-2.148992037,9.850529374,-3.03496192,0.014397493,0.273473702,-2.914689383
"1312","CLEC1A",-2.677923296,6.542755015,-3.040345247,0.014273631,0.27319816,-2.789994562
"1313","AMDHD1",-4.385276106,0.867791858,-3.04234549,0.014227889,0.273145383,-2.709397054
"1314","HLA-C",-2.012017786,11.98908924,-3.045304711,0.014160494,0.273056989,-2.941421471
"1315","MS4A7",-2.865639321,6.211402087,-3.047909025,0.014101455,0.273056989,-2.772533638
"1316","CTSC",-2.371107138,7.645428395,-3.048791788,0.0140815,0.273056989,-2.817199835
"1317","TRIM5",-2.886297395,5.395317551,-3.053619956,0.013972876,0.271946832,-2.760015477
"1318","CA12",-4.135128561,3.972169727,-3.057687496,0.013882036,0.271425834,-2.701754184
"1319","AIM2",-3.874579343,2.540705112,-3.058250047,0.01386952,0.271425834,-2.690597445
"1320","SFTPA1",-2.057328382,9.923172016,-3.06002809,0.01383004,0.271425834,-2.877584254
"1321","JAK3",-2.636682459,6.570206975,-3.061053021,0.013807335,0.271425834,-2.760215636
"1322","RABGAP1L",-2.777812512,5.828550206,-3.061263138,0.013802685,0.271425834,-2.751427392
"1323","FLJ45513",-3.629860901,1.684476762,-3.064790303,0.013724868,0.271425834,-2.679747052
"1324","PNRC1",-2.39294553,9.155968783,-3.067165618,0.013672719,0.271425834,-2.855336163
"1325","RP2",-2.805665575,5.192202575,-3.069215073,0.013627889,0.271425834,-2.731417535
"1326","IL18RAP",-2.773874133,4.903141661,-3.070895558,0.013591242,0.271425834,-2.716304757
"1327","STX11",-2.485246883,7.224318748,-3.071054416,0.013587783,0.271425834,-2.766853603
"1328","POU2AF1",-3.91913559,4.03843415,-3.075040253,0.013501294,0.271425834,-2.678762887
"1329","ZMYND12",-3.860335968,1.523687807,-3.086321366,0.013259572,0.270047877,-2.650869084
"1330","GPSM3",-2.80460616,6.795613602,-3.096272407,0.013050064,0.267937419,-2.714816917
"1331","CKLF",-3.713040507,2.102944917,-3.099001702,0.012993202,0.267892046,-2.634410141
"1332","AGMO",-4.763975037,0.763128053,-3.100799,0.012955897,0.267734136,-2.631638598
"1333","ITGB2-AS1",-3.76072879,2.874735725,-3.104016302,0.012889395,0.266793674,-2.629627371
"1334","WIPF1",-2.550850215,6.809662426,-3.111949519,0.012726918,0.265843516,-2.692144389
"1335","TNFSF8",-3.256974049,3.895688262,-3.112729488,0.012711058,0.265843516,-2.624144537
"1336","PDGFRL",-3.634849231,2.884213508,-3.113539236,0.012694615,0.265843516,-2.616706065
"1337","SNTN",-4.09236949,2.36733387,-3.11591497,0.012646499,0.265843516,-2.612087024
"1338","DHRS9",-3.32241444,3.439404435,-3.116518633,0.012634303,0.265843516,-2.615344306
"1339","NTNG2",-4.185033751,2.71661168,-3.118113851,0.012602133,0.265843516,-2.609942287
"1340","FCGR1A",-3.868226045,3.604464492,-3.118985474,0.012584591,0.265843516,-2.613012495
"1341","CBX4",-2.986071061,4.629890359,-3.121190863,0.012540319,0.265843516,-2.631855334
"1342","LOC399715",-4.49259426,2.692931673,-3.127347579,0.012417577,0.265843516,-2.597364232
"1343","STAT2",-2.482123839,7.28224523,-3.13214937,0.012322712,0.265843516,-2.678115515
"1344","FLOT1",-2.252860636,9.052947091,-3.139725963,0.01217455,0.265843516,-2.742617331
"1345","B2M",-2.222005164,13.09343969,-3.140013994,0.012168954,0.265843516,-2.809860749
"1346","ALPK1",-2.9598964,5.058436483,-3.142655381,0.01211776,0.265843516,-2.619430125
"1347","LRRK2",-3.759856479,4.883488649,-3.143456762,0.012102273,0.265843516,-2.610836758
"1348","TET2",-2.72125396,5.30096387,-3.145507864,0.012062726,0.265843516,-2.623682884
"1349","LMO2",-2.896473633,6.580619885,-3.156462738,0.011853763,0.264874861,-2.620297104
"1350","HPR",-5.058277566,0.694564255,-3.159305119,0.011800161,0.264874861,-2.554211835
"1351","COL9A2",-3.698152214,2.670952115,-3.167381766,0.011649216,0.2624998,-2.543189052
"1352","DNAH7",-3.739742439,1.492215609,-3.168603955,0.01162655,0.262454385,-2.541559945
"1353","FCAR",-3.334292712,3.869364752,-3.171477415,0.011573439,0.261720345,-2.542613127
"1354","CST7",-3.48773838,6.157193658,-3.171794358,0.011567596,0.261720345,-2.590801938
"1355","CD164",-2.726320383,7.994781983,-3.177504658,0.011462852,0.260426918,-2.640989697
"1356","SCGB1A1",-3.85938555,9.102380712,-3.179934385,0.011418582,0.260426918,-2.682397706
"1357","SF3A2",-3.348056252,3.868369661,-3.188864719,0.01125739,0.258716391,-2.518640053
"1358","TOR1B",-2.842456973,5.332518038,-3.189421318,0.011247422,0.258716391,-2.5605511
"1359","VASP",-2.39316464,7.896450987,-3.18982143,0.011240262,0.258716391,-2.617865868
"1360","C1QB",-2.525629398,8.33895376,-3.189872332,0.011239351,0.258716391,-2.639335335
"1361","MILR1",-3.840235175,1.702800556,-3.208062275,0.010918819,0.255107259,-2.488986852
"1362","FHL3",-2.773935803,5.476951321,-3.215544309,0.010789745,0.253938636,-2.524907354
"1363","STEAP4",-4.083840787,7.265518,-3.215620921,0.010788431,0.253938636,-2.553946515
"1364","NEAT1",-2.198949635,10.43287244,-3.226556736,0.010602643,0.250929214,-2.633946985
"1365","FCGR1B",-4.481334469,1.467944263,-3.229958839,0.010545525,0.250510429,-2.460622843
"1366","DCUN1D3",-3.039158991,5.842680689,-3.230567851,0.010535334,0.250510429,-2.504394912
"1367","IRF7",-2.910449534,6.045663378,-3.239587755,0.010385593,0.249038689,-2.491535754
"1368","APOL6",-2.724965342,7.192665988,-3.240820089,0.010365308,0.249022106,-2.514434127
"1369","NME1",-2.820337199,5.81258863,-3.24812562,0.010245893,0.248028673,-2.478932806
"1370","NCF4",-2.982984825,6.128147655,-3.248203311,0.010244631,0.248028673,-2.479450438
"1371","SNORA48",-3.638759696,2.799756754,-3.2488214,0.010234595,0.248028673,-2.433652771
"1372","TMEM52B",-4.35943677,1.17183812,-3.249044176,0.01023098,0.248028673,-2.43589833
"1373","SIGLEC14",-9.95456989,3.679470264,-3.251856751,0.010185458,0.248028673,-2.431213947
"1374","SEZ6L2",-3.864165483,1.709742144,-3.254240074,0.010147048,0.248028673,-2.427977975
"1375","GLDN",-4.625209784,3.695688916,-3.269620502,0.009902772,0.247258026,-2.407041432
"1376","KLHDC7B",-5.889113149,1.035936145,-3.278416493,0.009765832,0.246257845,-2.397544138
"1377","CTSS",-2.594441782,8.280356219,-3.283759607,0.009683611,0.245157398,-2.495402351
"1378","IL1R2",-5.632410262,5.272320466,-3.292817882,0.009545864,0.243158584,-2.409801991
"1379","CCDC114",-4.535912547,1.901676163,-3.295104996,0.009511409,0.243158584,-2.373531061
"1380","IFIH1",-4.021599536,6.908397106,-3.301886691,0.009410001,0.241112315,-2.416329662
"1381","SOD2",-2.940408417,12.33318444,-3.308491421,0.009312323,0.240061485,-2.540085085
"1382","VNN3",-3.609312465,3.02652335,-3.313079556,0.009245091,0.238812721,-2.347379987
"1383","WNT7B",-4.468193871,1.229669507,-3.313409356,0.009240278,0.238812721,-2.351681564
"1384","YPEL3",-3.050850327,7.121147868,-3.315985829,0.009202766,0.238812721,-2.401852409
"1385","PLP2",-2.50799725,7.798297907,-3.317686563,0.009178091,0.238812721,-2.423031213
"1386","HNRNPC",-2.413356227,9.874340201,-3.323623635,0.009092494,0.238812721,-2.474731551
"1387","DDX60",-2.865251254,5.425590123,-3.323806959,0.009089865,0.238812721,-2.36779823
"1388","NAMPT",-2.369116198,10.85102574,-3.327131669,0.009042309,0.238812721,-2.489519845
"1389","KCNE1",-3.988312026,2.790899598,-3.344422348,0.008799143,0.235428007,-2.305820509
"1390","RNU12",-5.728189171,0.570275225,-3.348617131,0.008741185,0.234370705,-2.30664321
"1391","USB1",-2.777660854,6.777163158,-3.357772396,0.008616069,0.231994951,-2.331527513
"1392","POPDC3",-4.04315914,1.47603171,-3.359500231,0.008592667,0.231856051,-2.291169945
"1393","ANP32A",-2.614189794,7.623935022,-3.359623841,0.008590995,0.231856051,-2.354066586
"1394","PIM2",-2.950138071,6.42021072,-3.365917295,0.008506332,0.231856051,-2.312485997
"1395","IGF2BP3",-4.246966738,1.324240389,-3.366439762,0.008499343,0.231856051,-2.282588598
"1396","FTH1",-2.132920665,13.7126756,-3.369822857,0.008454231,0.231701267,-2.463419421
"1397","CAMP",-4.535742771,1.476397941,-3.372362174,0.008420535,0.231701267,-2.274467377
"1398","HBB",-4.968081848,10.07316469,-3.384904704,0.008256145,0.228954735,-2.385638671
"1399","C5AR1",-3.011789457,6.379123517,-3.398369463,0.008083396,0.225784358,-2.265115781
"1400","BPI",-4.686118229,2.352585464,-3.400594421,0.008055216,0.225784358,-2.232988895
"1401","LPAR6",-2.949801191,6.208927517,-3.40310547,0.008023537,0.225784358,-2.256502532
"1402","PSMA4",-2.752175959,7.614564027,-3.404052056,0.008011628,0.225784358,-2.288386782
"1403","XRN1",-3.394402391,6.583167599,-3.409876644,0.007938758,0.225209094,-2.251975903
"1404","CDR1",-9.682130717,3.18053043,-3.416539015,0.007856256,0.223868056,-2.208916214
"1405","CERS6",-3.537450941,3.887666483,-3.417615733,0.007843007,0.223868056,-2.206648461
"1406","SF3B4",-2.834978972,7.015776779,-3.42033162,0.007809692,0.223591804,-2.246884138
"1407","PARP9",-3.119089042,6.933711989,-3.4223662,0.007784831,0.223591804,-2.241829273
"1408","IL1A",-5.160922647,6.646647485,-3.43190815,0.007669338,0.221521857,-2.221461489
"1409","SFTPA2",-2.287409929,10.65397285,-3.437322129,0.007604608,0.220152522,-2.318600398
"1410","MMP25",-3.630289767,4.068874571,-3.438381038,0.007592014,0.220152522,-2.178842729
"1411","RAB8B",-3.02916317,7.380551408,-3.438839532,0.007586568,0.220152522,-2.229876351
"1412","GNLY",-2.991066704,7.373802194,-3.445425705,0.007508786,0.219377397,-2.22008932
"1413","SPTLC2",-2.926223654,6.776522751,-3.448240131,0.007475804,0.219377397,-2.20072396
"1414","TLR1",-3.78733628,3.350503296,-3.44969829,0.007458775,0.219377397,-2.164316952
"1415","LY6E",-2.684194397,8.123372456,-3.452242962,0.007429155,0.219377397,-2.237671391
"1416","CDH2",-4.746709087,2.171964225,-3.46184402,0.007318503,0.219365229,-2.153923841
"1417","RPH3A",-8.37421749,0.991781232,-3.467634962,0.007252599,0.218420093,-2.152720641
"1418","CMC2",-3.138017579,6.115214401,-3.473452764,0.007187015,0.216959079,-2.15533399
"1419","PTMS",-3.414750054,7.082898076,-3.474020381,0.00718065,0.216959079,-2.170872073
"1420","ZNF385A",-3.222996027,6.166238556,-3.474127819,0.007179445,0.216959079,-2.154660655
"1421","SMAP2",-3.054231145,7.5472228,-3.48664077,0.007040638,0.214579055,-2.165316293
"1422","PSME3",-2.664794673,7.904265296,-3.496753663,0.006930511,0.212240648,-2.163364485
"1423","CEACAM6",-3.011786362,6.806134352,-3.497637777,0.00692097,0.212240648,-2.130345765
"1424","SAT1",-2.847738214,12.07086717,-3.503948505,0.006853263,0.210891317,-2.239377193
"1425","CD55",-2.783556423,9.056693483,-3.510315879,0.006785651,0.209317581,-2.183628378
"1426","TNIP3",-3.846414656,4.874260364,-3.512629599,0.006761257,0.209072547,-2.087023778
"1427","SLC39A8",-2.904703242,7.317946327,-3.517896638,0.006706068,0.207871741,-2.113377835
"1428","LITAF",-2.517814158,9.959785017,-3.522025847,0.006663131,0.207045812,-2.177510649
"1429","IRF2",-3.313799962,6.855522668,-3.533931571,0.006540941,0.205126547,-2.079378262
"1430","PSENEN",-3.013370088,6.740266809,-3.535594771,0.00652406,0.205126547,-2.074653016
"1431","CAPZA1",-2.81638989,8.32613372,-3.552113902,0.006358854,0.201156502,-2.098705617
"1432","IL1B",-5.01603114,10.20836173,-3.556222802,0.006318448,0.201156502,-2.130903378
"1433","GK",-3.920460777,6.297012342,-3.558877409,0.006292487,0.201156502,-2.035182254
"1434","EIF1B",-2.689849005,7.852470001,-3.561228053,0.006269592,0.201156502,-2.067195024
"1435","CD38",-3.877106447,3.031450865,-3.572940073,0.006156815,0.198596354,-2.00350907
"1436","NMI",-3.094225796,5.773768018,-3.57683528,0.006119782,0.19790409,-2.008305279
"1437","HLA-B",-2.303504764,12.85664997,-3.577584033,0.00611269,0.19790409,-2.137244052
"1438","LMNB1",-3.948947632,6.273162163,-3.583044794,0.006061229,0.19702528,-2.00079087
"1439","TLE4",-3.051996483,5.931345291,-3.585076043,0.006042203,0.19702528,-1.996650114
"1440","LILRA1",-4.081142922,2.98816681,-3.588930183,0.006006276,0.1967365,-1.982990409
"1441","CYP7B1",-4.744167874,3.031120904,-3.601827626,0.005887675,0.193850925,-1.965889967
"1442","PDE4B",-3.229058845,8.315746056,-3.602816909,0.00587868,0.193850925,-2.02386993
"1443","PI4K2B",-3.239679537,5.112526725,-3.615850013,0.00576152,0.191837699,-1.947997831
"1444","PELI1",-3.056336453,7.637809369,-3.616723072,0.00575376,0.191837699,-1.979609626
"1445","TMEM154",-4.192441583,3.502427249,-3.620435901,0.005720882,0.191837699,-1.938112884
"1446","TIMM23",-3.101659617,6.499974418,-3.624906304,0.005681558,0.191837699,-1.943990398
"1447","ARL5B",-4.407153207,5.792045984,-3.628278355,0.005652084,0.191552878,-1.935871724
"1448","FCN1",-6.672120813,5.408436726,-3.640203727,0.005549132,0.189877025,-1.917996793
"1449","LCN2",-4.597585731,6.659344124,-3.650268193,0.005463783,0.189207678,-1.910386487
"1450","STRN4",-3.096461229,6.827866118,-3.652393716,0.005445936,0.189104902,-1.910161119
"1451","F8A1",-4.055898994,2.557519578,-3.657378346,0.005404321,0.188174028,-1.89848144
"1452","CRYAB",-2.845031772,7.891112918,-3.657956783,0.005399514,0.188174028,-1.92822161
"1453","DBNDD1",-4.069474365,2.430240365,-3.659549199,0.005386303,0.188174028,-1.896998565
"1454","DYNLT1",-3.059744099,7.816753598,-3.660141596,0.005381397,0.188174028,-1.922608178
"1455","TRPA1",-4.766616166,1.110689571,-3.661743105,0.005368157,0.188174028,-1.906790995
"1456","MGC12916",-6.397736858,2.087514568,-3.667145631,0.005323748,0.188174028,-1.891079723
"1457","TREML4",-5.728283817,1.675159948,-3.673415967,0.00527269,0.187987598,-1.888169704
"1458","C15orf48",-5.9587853,7.36661078,-3.680697158,0.005214048,0.186662905,-1.880687315
"1459","PLBD1",-3.496734239,5.82564821,-3.686113089,0.005170874,0.185640232,-1.854873879
"1460","CD48",-3.503423184,6.171508184,-3.689510045,0.005143988,0.185198136,-1.850623867
"1461","PGLYRP1",-7.273603933,3.729539632,-3.689794835,0.005141741,0.185198136,-1.845750287
"1462","ALPL",-4.074432414,7.207807098,-3.69737798,0.005082279,0.184544805,-1.853621448
"1463","LST1",-4.65516018,7.021279596,-3.700884637,0.005055028,0.184403908,-1.845061929
"1464","CTF1",-4.530516258,2.964378636,-3.705278353,0.005021101,0.184403908,-1.832929763
"1465","HLA-A",-2.588914559,12.30500089,-3.708669893,0.004995076,0.184007026,-1.934489271
"1466","DMBT1",-3.474656838,4.714679068,-3.721584577,0.004897274,0.182019555,-1.797193614
"1467","FKBP1A",-2.531192035,9.965251709,-3.722934048,0.004887171,0.182019555,-1.879658002
"1468","HCK",-2.968878626,7.176855779,-3.730939357,0.004827693,0.181524124,-1.805460035
"1469","SIGLEC7",-4.495830438,3.120435665,-3.733072803,0.004811971,0.181524124,-1.795598897
"1470","HCAR2",-4.026682702,5.384364824,-3.73799966,0.004775871,0.181524124,-1.781550752
"1471","CHIT1",-3.757721878,6.335680912,-3.743500719,0.0047359,0.181524124,-1.776249029
"1472","STAT4",-3.488730892,5.663276205,-3.749919925,0.004689705,0.182,-1.766052522
"1473","CTSE",-4.495242511,6.419043371,-3.758390768,0.004629472,0.181524124,-1.756167787
"1474","TNFAIP6",-4.135733999,6.725178401,-3.761838377,0.004605192,0.181524124,-1.754646383
"1475","OR7E14P",-4.427550257,1.639011778,-3.762389068,0.004601326,0.181524124,-1.777590951
"1476","NOP10",-2.791973541,8.266403598,-3.763936236,0.004590483,0.181524124,-1.787875564
"1477","GLRX",-3.178550927,7.397147747,-3.771115564,0.004540522,0.181524124,-1.752884943
"1478","IFI30",-2.62855787,9.69898595,-3.785853443,0.004439753,0.179126415,-1.784018822
"1479","GMFG",-3.228997188,7.498968072,-3.802762593,0.004327043,0.175694541,-1.710294384
"1480","CR1",-4.252809039,3.179088609,-3.830085275,0.004151271,0.170872806,-1.671243189
"1481","LTF",-3.776590791,5.051893931,-3.841004343,0.004083153,0.170699989,-1.637210539
"1482","BIN2",-3.382399018,5.553788817,-3.85226278,0.004014157,0.1694881,-1.624721534
"1483","ANXA2R",-3.934595293,4.460646987,-3.856980115,0.003985615,0.168843929,-1.617294573
"1484","SP140L",-3.442634623,5.838202347,-3.867615313,0.003922053,0.1677169,-1.603851485
"1485","PHF11",-3.331950684,7.120756603,-3.868388068,0.003917476,0.1677169,-1.611614261
